protocol,throughput_mbps,mean_rtt_ms,p90_rtt_ms,p99_rtt_ms,std_rtt_ms,loss_rate,retx_rate,flow_count,app_type,network_load,data_source,best_protocol
reno,4.6476,62.2741,256.9347,260.1706,88.5495,0.088152,0.089431,36,streaming,0.54,ns2,reno
reno,3.7953,53.36,216.8442,218.9259,84.153,0.067975,0.066158,36,sort,0.25,ns2,reno
reno,4.2206,49.6294,264.2719,311.2498,84.2856,0.108747,0.087143,33,streaming,0.59,ns2,reno
reno,3.5243,60.5895,283.7807,245.2433,97.9535,0.091387,0.068534,10,io,0.59,ns2,reno
reno,4.6431,47.7372,281.7346,265.7042,78.5642,0.103354,0.079249,15,streaming,0.5,ns2,reno
reno,4.4983,61.1628,271.4746,272.2696,85.924,0.076803,0.098749,23,streaming,0.65,ns2,reno
reno,5.1273,50.7783,277.719,274.7306,72.1365,0.101088,0.066589,8,io,0.36,ns2,reno
reno,3.188,68.4531,264.4492,317.8936,92.8473,0.12175,0.093094,36,sort,0.99,ns2,reno
reno,4.2136,46.9632,228.8426,248.0765,94.391,0.063734,0.068088,22,sort,0.23,ns2,reno
reno,3.8869,56.1266,278.868,311.8879,93.4059,0.074139,0.100695,45,io,0.73,ns2,reno
reno,4.4872,61.8443,258.7052,319.0137,92.7387,0.096949,0.069536,23,io,0.7,ns2,reno
reno,3.7755,57.6382,271.3006,285.2746,90.8678,0.064753,0.07659,34,sort,0.4,ns2,reno
reno,4.6826,38.1916,260.6388,203.047,88.666,0.063124,0.070647,15,streaming,0.11,ns2,reno
reno,3.2279,55.941,240.49,304.7232,87.4799,0.074925,0.088168,49,io,0.89,ns2,reno
reno,4.1148,61.3518,225.3425,276.8553,72.0501,0.083119,0.08816,5,io,0.78,ns2,reno
reno,5.3298,54.7438,217.4877,197.3044,70.2008,0.075333,0.073787,11,io,0.11,ns2,reno
reno,5.2959,41.5791,252.452,254.8892,72.0635,0.107832,0.052309,38,io,0.19,ns2,reno
reno,4.3099,53.2963,282.714,278.3185,72.6083,0.089759,0.084311,18,sort,0.61,ns2,reno
reno,4.067,41.2018,248.0338,220.3831,80.9183,0.097429,0.056314,46,streaming,0.18,ns2,reno
reno,4.8425,51.4642,211.3301,269.814,68.8855,0.100216,0.081318,18,sort,0.18,ns2,reno
reno,3.6734,51.7401,272.327,289.8269,91.81,0.079028,0.069812,20,sort,0.57,ns2,reno
reno,3.5189,61.0116,212.0154,248.3433,77.5432,0.086805,0.089655,31,sort,0.55,ns2,reno
reno,3.8063,51.0848,291.5952,213.3832,85.6402,0.063621,0.059604,8,sort,0.43,ns2,reno
reno,3.7304,62.6196,287.7085,283.4219,89.0611,0.078047,0.085138,44,io,0.95,ns2,reno
reno,4.2678,48.8157,208.6646,263.798,84.1166,0.079049,0.073129,46,streaming,0.24,ns2,reno
reno,3.7021,54.7914,313.3237,248.0179,75.3913,0.122381,0.060048,44,streaming,0.71,ns2,reno
reno,4.2838,58.239,233.8752,221.9234,72.185,0.067769,0.076539,27,io,0.65,ns2,reno
reno,3.7786,51.3548,281.9766,298.3145,89.9914,0.072211,0.092925,26,sort,0.57,ns2,reno
reno,3.8765,53.0057,326.1026,296.045,82.9137,0.101488,0.059151,41,io,0.83,ns2,reno
reno,4.1639,41.8033,240.6243,257.3421,74.9108,0.08532,0.049321,5,streaming,0.25,ns2,reno
reno,4.2465,57.4298,212.0047,284.0217,69.1407,0.102583,0.078354,46,io,0.32,ns2,reno
reno,3.8644,60.2613,235.5445,286.0514,85.1671,0.070375,0.080549,8,io,0.48,ns2,reno
reno,5.3406,56.9334,198.656,236.0049,76.522,0.102763,0.061058,40,sort,0.26,ns2,reno
reno,3.7576,54.1039,236.2109,269.737,81.9506,0.09709,0.073328,17,io,0.51,ns2,reno
reno,4.2858,51.6281,224.6156,268.6491,75.0481,0.089794,0.095248,5,sort,0.76,ns2,reno
reno,4.0578,57.3348,313.0754,272.7839,74.217,0.13468,0.079512,8,streaming,0.96,ns2,reno
reno,3.9736,51.4859,333.8434,336.7799,83.6195,0.117613,0.077547,10,streaming,0.98,ns2,reno
reno,3.5393,60.9217,222.3334,273.3385,81.0855,0.121531,0.064034,21,sort,0.62,ns2,reno
reno,4.0767,63.5476,263.0793,262.6493,70.3161,0.083754,0.095246,42,io,0.87,ns2,reno
reno,4.0809,47.3986,222.8262,237.4034,96.917,0.068848,0.059113,21,streaming,0.2,ns2,reno
reno,3.3334,62.5079,314.5967,306.4208,69.2892,0.122482,0.073123,10,streaming,0.87,ns2,reno
reno,3.7931,47.3486,251.9651,307.9109,73.2807,0.125038,0.095428,40,io,0.74,ns2,reno
reno,3.3374,48.8328,302.8893,240.4724,69.927,0.115904,0.066126,17,streaming,0.77,ns2,reno
reno,4.0901,67.2631,237.4233,292.6216,95.506,0.075327,0.105017,17,io,0.84,ns2,reno
reno,4.1802,50.5185,320.1346,321.3932,71.7461,0.13038,0.060205,41,io,0.91,ns2,reno
reno,4.0766,43.6675,269.2946,226.5335,74.5016,0.074306,0.063515,14,sort,0.49,ns2,reno
reno,4.9515,49.3631,225.1756,260.515,82.4021,0.06139,0.060674,31,sort,0.13,ns2,reno
reno,4.1141,58.0108,240.3877,198.9452,79.5167,0.096667,0.067721,36,sort,0.28,ns2,reno
reno,4.345,49.2454,218.1315,234.2581,74.6303,0.110474,0.083355,8,sort,0.41,ns2,reno
reno,3.8842,63.5181,328.5643,331.3472,71.0767,0.110326,0.069368,8,io,0.83,ns2,reno
reno,3.9918,67.278,264.3734,323.8214,97.7213,0.080209,0.067175,25,streaming,0.79,ns2,reno
reno,3.6481,59.8614,298.8744,267.9364,85.051,0.079182,0.10237,36,sort,0.83,ns2,reno
reno,4.0988,46.1663,235.1846,237.7303,83.8194,0.065999,0.094285,17,streaming,0.59,ns2,reno
reno,4.1437,66.6879,312.993,265.0737,68.7387,0.106075,0.100862,12,io,0.83,ns2,reno
reno,4.4444,55.7669,325.4248,274.6419,71.1036,0.089569,0.063589,15,io,0.86,ns2,reno
reno,4.33,66.2707,287.8264,245.0774,97.0398,0.110395,0.099487,27,io,0.76,ns2,reno
reno,5.0023,47.3968,258.253,224.1899,73.3955,0.060466,0.07736,41,sort,0.3,ns2,reno
reno,3.5664,53.8543,287.4226,296.3874,74.6863,0.09393,0.091244,14,sort,0.45,ns2,reno
reno,3.9439,60.0312,216.4034,284.48,70.7357,0.100158,0.077142,26,streaming,0.4,ns2,reno
reno,3.7825,56.3979,239.7527,284.1641,89.6171,0.066877,0.070681,31,io,0.5,ns2,reno
reno,3.6928,57.5388,293.9106,251.7011,82.4158,0.127556,0.091337,48,io,0.97,ns2,reno
reno,3.804,55.7368,220.6023,226.299,96.5293,0.064212,0.05534,29,io,0.3,ns2,reno
reno,4.6589,55.5859,199.4051,245.5013,86.4258,0.083719,0.048632,46,streaming,0.24,ns2,reno
reno,4.0028,41.7743,209.5421,211.6472,88.9232,0.096177,0.077265,21,io,0.25,ns2,reno
reno,3.6186,46.6998,274.7554,305.5395,72.6746,0.088883,0.074215,23,io,0.69,ns2,reno
reno,3.9713,51.8267,231.5622,250.1892,76.8061,0.075748,0.097573,24,sort,0.84,ns2,reno
reno,3.8494,60.9761,236.1919,285.9761,73.6099,0.12348,0.073941,33,io,0.81,ns2,reno
reno,4.6759,42.4004,207.1937,193.4817,90.5683,0.090066,0.049199,27,io,0.14,ns2,reno
reno,4.4948,59.8231,283.8515,317.7762,92.5461,0.095912,0.082387,35,io,0.83,ns2,reno
reno,4.0424,46.3486,300.5786,287.4093,83.0917,0.117894,0.089752,48,streaming,0.62,ns2,reno
reno,3.1876,65.9093,255.7431,346.0165,97.1421,0.12439,0.065137,32,streaming,0.98,ns2,reno
reno,4.5791,56.0156,238.7629,259.9656,75.792,0.103045,0.082569,9,sort,0.17,ns2,reno
reno,4.4999,44.6849,210.611,229.3198,94.1919,0.097204,0.071254,38,sort,0.18,ns2,reno
reno,3.7559,50.1973,284.9407,306.8442,96.1702,0.125508,0.083017,11,streaming,0.8,ns2,reno
reno,4.3935,65.4755,253.4408,297.1908,85.1817,0.098663,0.064449,30,sort,0.81,ns2,reno
reno,4.8955,46.7451,224.1313,268.9807,88.7234,0.061518,0.066453,22,sort,0.23,ns2,reno
reno,3.5418,65.4768,265.1926,324.9292,93.7367,0.114465,0.105799,19,streaming,0.91,ns2,reno
reno,4.5169,53.967,212.8401,228.8491,87.3796,0.068308,0.055593,31,sort,0.22,ns2,reno
reno,4.424,63.5895,275.4225,244.2329,77.3833,0.099588,0.062001,38,sort,0.77,ns2,reno
reno,3.3374,66.8557,252.5447,241.8705,69.0722,0.07485,0.075121,17,streaming,0.89,ns2,reno
reno,4.4312,52.8127,209.2226,204.3952,79.2169,0.092567,0.056538,35,io,0.35,ns2,reno
reno,3.8375,61.447,240.4004,299.4708,70.7855,0.068301,0.055657,41,io,0.63,ns2,reno
reno,4.3734,60.5261,293.8657,257.3945,80.324,0.07121,0.093463,48,streaming,0.8,ns2,reno
reno,5.0375,48.2566,184.1527,207.1465,92.148,0.07156,0.082975,46,streaming,0.11,ns2,reno
reno,4.9829,49.6146,217.4408,228.4428,83.6458,0.094121,0.073652,5,io,0.35,ns2,reno
reno,4.8461,60.2384,263.6602,271.0389,76.533,0.103738,0.073904,26,sort,0.56,ns2,reno
reno,3.4508,55.6242,306.9755,343.5016,87.5563,0.085561,0.085065,20,sort,0.99,ns2,reno
reno,3.6315,55.3706,247.6731,239.8198,82.9504,0.090401,0.102555,30,sort,0.91,ns2,reno
reno,4.4165,61.1909,277.9859,239.3655,89.4066,0.100479,0.0783,35,streaming,0.45,ns2,reno
reno,3.5602,55.1041,251.4221,306.4587,84.7699,0.09053,0.081201,21,sort,0.92,ns2,reno
reno,4.3012,50.218,290.0195,260.4855,70.7529,0.090069,0.090468,24,sort,0.75,ns2,reno
reno,4.0532,54.0291,248.5857,220.7805,69.6881,0.098556,0.076477,44,io,0.48,ns2,reno
reno,4.7046,53.6169,217.8528,214.4925,69.6996,0.099905,0.051573,17,streaming,0.16,ns2,reno
reno,4.9552,60.2957,214.8837,283.2916,73.4746,0.066821,0.064247,16,sort,0.41,ns2,reno
reno,3.6005,46.6881,267.2385,218.6598,90.9344,0.087896,0.081949,10,streaming,0.38,ns2,reno
reno,4.833,46.6216,270.9892,226.0077,69.2113,0.068887,0.062116,5,io,0.22,ns2,reno
reno,3.3513,62.8163,296.7423,262.3748,88.8134,0.093165,0.063906,29,sort,0.9,ns2,reno
reno,3.6627,59.7615,238.5085,241.7302,89.8389,0.098513,0.067253,48,io,0.55,ns2,reno
reno,4.3291,60.426,317.639,260.4525,95.1911,0.125267,0.060057,19,io,1.0,ns2,reno
reno,3.5208,46.9294,272.8508,239.308,89.3391,0.115921,0.072998,45,streaming,0.75,ns2,reno
reno,4.6483,51.7336,201.3365,209.9347,93.0757,0.063471,0.0536,33,sort,0.33,ns2,reno
reno,3.9185,55.5447,222.4494,269.8277,68.3618,0.085823,0.054823,38,sort,0.44,ns2,reno
reno,4.7576,48.7327,275.8465,246.2121,86.5469,0.07596,0.081817,36,sort,0.34,ns2,reno
reno,4.975,55.1281,276.9782,228.2497,80.3315,0.068233,0.070537,18,streaming,0.28,ns2,reno
reno,3.7208,46.1485,286.8058,314.7657,93.0491,0.107726,0.061774,10,io,0.72,ns2,reno
reno,4.1871,49.2266,251.9254,253.5618,97.6353,0.08777,0.078293,11,streaming,0.8,ns2,reno
reno,4.3309,55.0349,296.199,275.5087,71.548,0.122086,0.099559,5,streaming,0.83,ns2,reno
reno,4.0035,54.9703,321.5026,333.0192,76.1036,0.116191,0.075316,26,sort,0.87,ns2,reno
reno,4.3883,48.1686,263.5666,255.348,82.3786,0.081148,0.083897,15,io,0.26,ns2,reno
reno,5.0201,56.3039,259.1716,200.936,95.3206,0.082626,0.069558,33,sort,0.2,ns2,reno
reno,5.0092,50.8959,265.841,271.7003,89.8223,0.10516,0.067425,36,io,0.26,ns2,reno
reno,4.5426,40.4418,243.4513,193.2282,94.0385,0.084737,0.076559,41,io,0.2,ns2,reno
reno,5.0973,49.9078,254.3298,252.4041,81.0217,0.097975,0.068249,47,sort,0.3,ns2,reno
reno,3.4711,62.64,307.3732,284.9066,68.4318,0.122951,0.078286,35,io,0.71,ns2,reno
reno,3.2201,58.4078,255.2588,334.5701,69.5887,0.084976,0.088561,30,streaming,0.87,ns2,reno
reno,3.7766,64.4115,274.0206,320.2572,81.4467,0.077979,0.080761,46,streaming,0.84,ns2,reno
reno,4.617,47.6804,184.1081,194.5836,86.1436,0.0871,0.057409,37,io,0.12,ns2,reno
reno,4.3415,63.3022,248.8765,223.3604,74.7468,0.09219,0.07856,44,sort,0.61,ns2,reno
reno,4.2831,59.2163,227.3465,293.4228,74.7118,0.086505,0.091623,23,sort,0.64,ns2,reno
reno,4.4122,45.2992,228.7703,230.2687,89.5108,0.106755,0.057606,44,io,0.59,ns2,reno
reno,5.2229,47.3516,233.0084,264.9244,89.5088,0.065528,0.065039,45,streaming,0.28,ns2,reno
reno,3.3041,66.4851,275.7029,293.7458,83.1544,0.129603,0.056987,8,sort,0.85,ns2,reno
reno,4.6012,53.979,261.7767,305.4997,73.3803,0.098959,0.086059,13,io,0.6,ns2,reno
reno,4.8257,54.416,230.1666,223.9003,97.3614,0.103986,0.077056,22,sort,0.19,ns2,reno
reno,4.9994,51.2136,217.3084,246.4683,89.0074,0.104163,0.063771,49,io,0.46,ns2,reno
reno,4.4267,62.6451,272.6545,236.0239,86.7403,0.082389,0.068386,48,io,0.59,ns2,reno
reno,4.8605,56.271,232.4324,252.4206,77.7198,0.064651,0.061275,35,sort,0.22,ns2,reno
reno,4.3856,58.0559,299.7365,270.0805,94.3118,0.090628,0.053813,11,sort,0.62,ns2,reno
reno,4.0004,39.262,205.6721,251.6472,97.4819,0.090237,0.051237,8,streaming,0.12,ns2,reno
reno,3.5402,57.0442,256.3739,269.865,86.4994,0.108108,0.081151,19,io,0.72,ns2,reno
reno,3.7512,57.2261,303.1875,298.0715,88.7958,0.072224,0.073709,31,sort,0.77,ns2,reno
reno,3.4614,61.1337,237.8012,266.8572,86.6325,0.122013,0.102081,19,sort,0.96,ns2,reno
reno,4.0343,56.5479,294.3979,314.898,73.9562,0.117254,0.067451,33,sort,0.92,ns2,reno
reno,3.8544,57.0813,255.048,206.2563,69.2983,0.073861,0.058481,15,sort,0.26,ns2,reno
reno,3.3419,54.1232,304.7395,223.2768,95.8408,0.100871,0.088786,45,io,0.63,ns2,reno
reno,3.7528,60.8547,269.5762,227.7578,89.2366,0.097342,0.097736,38,sort,0.65,ns2,reno
reno,4.127,48.0866,219.6343,218.7428,94.4888,0.090468,0.059233,23,sort,0.16,ns2,reno
reno,4.543,58.4289,265.9441,284.0323,68.3468,0.094989,0.066748,46,sort,0.3,ns2,reno
reno,3.6693,45.9761,301.5581,257.6479,91.8826,0.073639,0.065502,23,sort,0.65,ns2,reno
reno,5.3203,44.6164,248.9795,223.7186,69.3944,0.100718,0.053035,37,sort,0.12,ns2,reno
reno,4.1268,55.3145,231.4274,190.897,70.0407,0.091117,0.076991,48,streaming,0.17,ns2,reno
reno,3.7991,58.6176,286.2041,278.2524,81.0931,0.108534,0.05423,48,streaming,0.48,ns2,reno
reno,4.939,40.5297,197.7351,209.9356,75.6133,0.062792,0.080736,21,io,0.24,ns2,reno
reno,4.4622,50.9963,207.4384,271.1575,84.0701,0.098641,0.077906,42,io,0.47,ns2,reno
reno,4.4928,47.0839,208.9248,245.1095,86.2142,0.071114,0.082236,29,streaming,0.14,ns2,reno
reno,3.5532,45.6523,225.1038,277.0655,91.8995,0.109658,0.0636,45,sort,0.46,ns2,reno
reno,5.2366,56.5781,263.6453,249.2961,96.7005,0.059588,0.082624,14,sort,0.23,ns2,reno
reno,4.7476,46.3075,235.305,200.0251,74.3623,0.095904,0.0761,18,streaming,0.21,ns2,reno
reno,4.8017,45.53,222.5444,265.9739,75.6382,0.069902,0.080203,41,sort,0.47,ns2,reno
reno,3.749,59.6314,260.3019,241.5741,71.019,0.115734,0.080922,26,sort,0.87,ns2,reno
reno,4.5701,44.0551,257.9513,287.5789,77.5824,0.086898,0.076641,24,sort,0.42,ns2,reno
reno,4.056,53.4689,252.2558,267.4645,68.2281,0.082912,0.065172,46,streaming,0.72,ns2,reno
reno,3.6789,56.9819,286.9996,253.345,78.8066,0.0808,0.07545,16,io,0.49,ns2,reno
reno,4.5007,62.7555,232.4624,275.2338,75.9519,0.119123,0.057705,9,streaming,0.68,ns2,reno
reno,3.9501,65.7056,291.8601,316.4133,74.4432,0.074194,0.070402,39,sort,0.9,ns2,reno
reno,3.996,47.7632,279.8867,280.8516,76.7818,0.090347,0.074303,30,streaming,0.52,ns2,reno
reno,4.5673,58.0905,275.4465,262.4946,73.0408,0.090587,0.069541,16,streaming,0.43,ns2,reno
reno,4.3237,63.643,283.985,264.4712,78.8082,0.078789,0.075261,9,sort,0.61,ns2,reno
reno,3.7067,44.9006,276.6371,232.9424,82.1224,0.084971,0.050862,46,streaming,0.34,ns2,reno
reno,5.1048,53.4425,225.0499,270.7422,85.3792,0.092459,0.065726,29,sort,0.39,ns2,reno
reno,4.9332,43.7778,225.8861,295.0488,74.7462,0.08475,0.085538,27,sort,0.43,ns2,reno
reno,4.7557,43.8849,291.7005,255.0032,74.9582,0.093663,0.064513,14,io,0.54,ns2,reno
reno,4.7037,54.694,249.5905,232.4103,77.9542,0.065604,0.075522,35,io,0.27,ns2,reno
reno,4.747,47.8239,215.5187,208.9978,85.7892,0.067129,0.069299,41,streaming,0.29,ns2,reno
reno,4.1963,42.8777,271.2824,245.1564,84.9301,0.059966,0.076342,47,streaming,0.23,ns2,reno
reno,3.442,60.3378,276.3643,281.9493,74.6406,0.095697,0.063548,42,streaming,0.84,ns2,reno
reno,4.003,58.3354,245.8355,302.7853,95.6532,0.106967,0.059963,29,streaming,0.84,ns2,reno
reno,3.542,52.3645,286.3714,270.5267,92.7885,0.096097,0.058307,44,streaming,0.45,ns2,reno
reno,4.0586,47.3798,262.3464,232.6542,86.1218,0.114393,0.094701,48,sort,0.64,ns2,reno
reno,3.8932,63.0778,286.0779,264.517,96.1335,0.095669,0.089837,27,sort,0.68,ns2,reno
reno,4.6624,61.4379,270.4889,260.4186,75.6913,0.110537,0.095029,10,sort,0.63,ns2,reno
reno,4.2776,44.7202,260.2096,271.5895,85.36,0.067531,0.049371,46,sort,0.35,ns2,reno
reno,4.3741,42.2752,230.3694,247.9466,75.8941,0.087553,0.071217,44,io,0.28,ns2,reno
reno,4.2598,44.9862,246.5285,251.0591,73.4257,0.09073,0.069415,24,sort,0.35,ns2,reno
reno,3.9277,47.5112,296.8979,230.2345,74.9516,0.111201,0.096541,11,sort,0.62,ns2,reno
reno,4.9723,54.7601,247.1745,257.3607,69.6396,0.080251,0.074384,10,io,0.29,ns2,reno
reno,4.4207,56.7575,235.4169,255.3939,70.4761,0.073068,0.075274,30,io,0.84,ns2,reno
reno,3.7314,64.2989,222.6093,295.6521,73.3226,0.095557,0.054186,47,sort,0.65,ns2,reno
reno,3.444,49.6691,297.1159,293.2086,75.0084,0.083266,0.059961,20,sort,0.94,ns2,reno
reno,3.4018,51.2406,258.1387,288.86,80.2028,0.079543,0.055025,50,streaming,0.69,ns2,reno
reno,4.7878,51.2072,232.3884,238.1868,78.4699,0.097991,0.05509,17,streaming,0.16,ns2,reno
reno,4.3249,48.3405,245.6555,221.7271,70.2473,0.080666,0.093368,37,io,0.51,ns2,reno
reno,4.1302,61.6256,308.5191,342.2695,84.917,0.121326,0.096435,34,sort,0.96,ns2,reno
reno,4.4915,55.689,245.872,262.2141,91.6569,0.081169,0.087444,25,sort,0.71,ns2,reno
reno,4.2877,43.033,281.1403,232.1029,70.8638,0.100402,0.086754,9,io,0.47,ns2,reno
reno,4.0664,51.449,298.0428,243.2252,96.3934,0.104887,0.094199,36,streaming,0.6,ns2,reno
reno,4.2505,64.4715,244.3223,247.9323,75.5472,0.105947,0.062795,11,streaming,0.76,ns2,reno
reno,4.9193,50.9756,240.827,257.5138,84.2686,0.060763,0.066303,44,streaming,0.21,ns2,reno
reno,4.9634,50.6642,286.8662,285.4632,76.461,0.0737,0.074014,8,sort,0.38,ns2,reno
reno,4.1048,54.6283,258.9438,252.8992,88.5986,0.0754,0.096369,49,io,0.57,ns2,reno
reno,4.4189,44.3764,231.7736,270.6293,77.8111,0.100018,0.064138,40,io,0.57,ns2,reno
reno,4.3912,52.2434,229.5857,245.0809,74.3766,0.097867,0.064525,30,io,0.34,ns2,reno
reno,4.5367,59.0466,258.194,273.7826,89.6292,0.10361,0.072426,29,streaming,0.35,ns2,reno
reno,3.9519,54.6701,209.1149,240.5187,97.8414,0.103661,0.069257,25,sort,0.28,ns2,reno
reno,3.5181,65.0731,231.862,240.8638,72.966,0.083164,0.0684,45,io,0.81,ns2,reno
reno,4.3799,45.4329,234.8198,269.916,75.7869,0.059244,0.051445,48,sort,0.19,ns2,reno
reno,3.8044,63.4119,293.1211,344.5807,76.5908,0.093702,0.084276,33,streaming,0.97,ns2,reno
reno,3.9258,58.2878,330.4482,326.6999,87.2309,0.129186,0.078353,44,io,0.9,ns2,reno
reno,3.4695,51.4045,244.1781,280.7066,89.3188,0.100773,0.071068,33,streaming,0.61,ns2,reno
reno,4.2211,57.9098,271.2544,247.1097,93.6164,0.07751,0.067268,21,io,0.8,ns2,reno
reno,4.0562,53.6135,276.9404,249.7593,96.0848,0.102463,0.061008,30,sort,0.95,ns2,reno
reno,3.5472,56.1272,219.9973,303.8174,79.7363,0.078466,0.085626,33,streaming,0.57,ns2,reno
reno,4.0693,48.7089,221.1158,256.0039,95.4415,0.11717,0.075411,39,streaming,0.66,ns2,reno
reno,3.6574,69.7812,307.2467,257.6514,85.9457,0.11203,0.089863,41,sort,0.94,ns2,reno
reno,4.4495,48.9702,238.7322,260.4463,92.1367,0.088285,0.067288,21,sort,0.49,ns2,reno
reno,3.7569,54.1377,262.8918,224.1172,82.1082,0.059639,0.084815,35,streaming,0.24,ns2,reno
reno,4.8669,52.4439,269.5254,251.8033,73.7202,0.108391,0.067877,20,io,0.37,ns2,reno
reno,4.8065,54.543,210.8113,202.1466,86.7748,0.085716,0.080116,44,sort,0.25,ns2,reno
reno,3.5278,61.0483,281.6803,259.4931,73.7031,0.074727,0.06308,12,sort,0.83,ns2,reno
reno,3.9507,59.4197,265.5476,253.2094,72.6315,0.123608,0.055026,11,sort,0.67,ns2,reno
reno,4.7657,54.4751,218.7128,215.0315,82.837,0.079312,0.062173,36,streaming,0.35,ns2,reno
reno,3.9334,50.418,247.3644,322.9022,72.4503,0.090732,0.078963,39,io,1.0,ns2,reno
reno,4.7969,48.2745,244.0449,213.6365,97.2148,0.104192,0.068738,33,streaming,0.52,ns2,reno
reno,3.9816,54.1093,204.6696,258.2051,74.3143,0.081023,0.088653,25,streaming,0.32,ns2,reno
reno,3.8263,56.2737,235.3874,216.3745,87.1693,0.069303,0.083412,47,sort,0.24,ns2,reno
reno,4.0665,48.3921,196.6066,267.7567,85.5605,0.080855,0.058362,7,streaming,0.3,ns2,reno
reno,4.0409,56.5213,250.3606,227.3907,72.7974,0.071751,0.081457,45,sort,0.62,ns2,reno
reno,4.9652,50.6146,250.582,199.459,75.0384,0.10585,0.077068,27,io,0.15,ns2,reno
reno,4.1776,47.8345,265.4972,305.0804,75.5771,0.072775,0.090422,40,io,0.82,ns2,reno
reno,4.3797,51.8911,247.3336,231.797,82.0842,0.107624,0.074715,40,sort,0.37,ns2,reno
reno,4.0124,45.0416,213.7237,226.1029,68.1052,0.091601,0.062765,16,sort,0.24,ns2,reno
reno,4.2673,64.753,256.4228,310.5742,87.7602,0.104882,0.076455,38,sort,0.89,ns2,reno
reno,3.4789,51.6766,260.6096,256.2365,70.9608,0.10683,0.056667,13,sort,0.71,ns2,reno
reno,4.0635,48.6765,201.181,245.1184,93.081,0.093213,0.069172,49,streaming,0.26,ns2,reno
reno,3.8698,56.8771,222.6023,309.0408,74.323,0.094839,0.094099,10,streaming,0.63,ns2,reno
reno,3.5348,54.1552,295.1293,251.2578,79.1153,0.103846,0.088181,22,sort,0.52,ns2,reno
reno,3.487,50.1845,301.004,307.4632,70.9866,0.106647,0.076591,17,sort,0.58,ns2,reno
reno,4.1267,51.3073,208.6378,261.2917,80.4937,0.065203,0.074021,27,sort,0.27,ns2,reno
reno,4.21,63.7779,237.0468,242.2777,80.0864,0.088024,0.062023,43,sort,0.71,ns2,reno
reno,4.836,53.6815,298.7152,289.5264,80.4088,0.099087,0.087766,25,io,0.5,ns2,reno
reno,4.1085,52.6253,269.5837,292.8393,78.8445,0.093142,0.097867,5,sort,0.65,ns2,reno
reno,4.0648,57.045,320.7817,257.1174,77.0608,0.082174,0.095748,6,io,0.75,ns2,reno
reno,4.3369,65.9666,276.5548,287.0813,85.1694,0.075456,0.07789,14,sort,0.79,ns2,reno
reno,5.2582,43.9518,211.7392,218.9572,85.1358,0.087527,0.055837,9,io,0.22,ns2,reno
reno,3.4666,63.3322,290.9886,284.4667,95.2139,0.104269,0.069456,41,io,0.75,ns2,reno
reno,4.9547,48.6944,282.8524,246.9345,95.8891,0.069587,0.083774,46,streaming,0.44,ns2,reno
reno,3.996,61.2062,235.6927,287.8726,77.6282,0.10562,0.072879,49,streaming,0.86,ns2,reno
reno,4.7745,58.442,278.5792,264.1353,85.2783,0.065034,0.06618,30,streaming,0.3,ns2,reno
reno,3.9056,49.7059,195.085,228.1005,70.6267,0.084412,0.078539,13,io,0.23,ns2,reno
reno,3.9689,57.0679,290.5337,249.3303,86.4961,0.113837,0.06764,9,io,0.79,ns2,reno
reno,4.1549,57.8647,205.5886,260.3494,80.7435,0.079398,0.062362,43,io,0.34,ns2,reno
reno,3.5204,52.721,298.8427,301.9076,86.7109,0.093517,0.097333,19,io,0.69,ns2,reno
tahoe,3.9061,51.004,174.2693,261.3012,70.4231,0.079045,0.046493,23,io,0.28,ns2,tahoe
tahoe,5.2323,41.4284,191.6161,213.6541,84.3066,0.057626,0.057289,21,sort,0.11,ns2,tahoe
tahoe,4.3901,45.1293,241.3141,218.6458,79.9203,0.088983,0.047069,15,sort,0.59,ns2,tahoe
tahoe,5.1369,47.0775,164.6802,243.3514,63.866,0.065899,0.048742,47,streaming,0.15,ns2,tahoe
tahoe,3.5277,55.7605,225.5288,227.0433,74.2687,0.09903,0.046806,25,streaming,0.42,ns2,tahoe
tahoe,4.1614,45.2987,221.9634,256.7004,89.5122,0.056924,0.054197,38,sort,0.54,ns2,tahoe
tahoe,4.1667,42.5024,199.1045,234.3125,81.1,0.063823,0.078066,37,io,0.37,ns2,tahoe
tahoe,4.5577,54.7562,238.8442,273.8418,64.4564,0.077835,0.052331,14,streaming,0.35,ns2,tahoe
tahoe,4.5213,41.8099,204.3118,292.1518,80.7429,0.082554,0.051373,20,io,0.41,ns2,tahoe
tahoe,4.7001,59.9849,213.2125,270.8807,69.4093,0.064016,0.067016,17,io,0.62,ns2,tahoe
tahoe,3.9916,64.2767,280.2949,279.6894,89.0276,0.102139,0.076909,41,io,0.88,ns2,tahoe
tahoe,3.1144,57.6428,267.1246,257.7117,87.0866,0.070134,0.051146,25,io,0.93,ns2,tahoe
tahoe,4.3468,52.3712,266.5929,321.0029,81.4245,0.100737,0.055783,17,io,0.89,ns2,tahoe
tahoe,3.7953,53.9494,207.9458,243.2826,80.7405,0.075952,0.048167,6,streaming,0.2,ns2,tahoe
tahoe,4.6962,42.7595,240.6859,248.5441,81.7799,0.062406,0.057447,35,sort,0.42,ns2,tahoe
tahoe,4.0979,44.6983,234.7604,272.05,90.1784,0.060243,0.063763,17,streaming,0.22,ns2,tahoe
